Apelido,AtletaID,ClubeID,Participou,Pontos,Preco,Rodada,ano,dia,mes
Bruno,42499,São Paulo,True,6.3,9.73,10,2016,23.0,6.0
Bruno,42499,São Paulo,True,2.2,9.01,12,2016,29.0,6.0
Bruno,42499,São Paulo,True,2.8,9.16,15,2016,17.0,7.0
Bruno,42499,São Paulo,True,0.2,8.59,16,2016,24.0,7.0
Bruno,42499,São Paulo,True,-3.6,7.82,17,2016,31.0,7.0
Bruno,42499,São Paulo,True,4.1,8.4,28,2016,1.0,10.0
Bruno,42499,São Paulo,True,-2.4,7.29,29,2016,5.0,10.0
Bruno,42499,São Paulo,True,4.8,8.07,38,2016,11.0,12.0
Bruno,42499,São Paulo,True,0.0,6.11,4,2017,4.0,6.0
Bruno,42499,São Paulo,True,1.7,6.19,5,2017,8.0,6.0
Bruno,42499,São Paulo,True,3.4,6.58,6,2017,11.0,6.0
Bruno,42499,São Paulo,True,-0.8,5.63,8,2017,18.0,6.0
Bruno,42499,São Paulo,True,-0.4,5.18,14,2017,16.0,7.0
Bruno,42499,São Paulo,True,4.4,5.94,15,2017,19.0,7.0
Bruno,42499,São Paulo,True,-1.0,5.08,16,2017,24.0,7.0
Bruno,42499,São Paulo,True,-4.4,4.28,18,2017,3.0,8.0
Fagner,42500,Corinthians,True,7.8,9.69,1,2014,20.0,4.0
Fagner,42500,Corinthians,True,6.8,12.94,2,2014,27.0,4.0
Fagner,42500,Corinthians,True,0.2,11.9,3,2014,4.0,5.0
Fagner,42500,Corinthians,True,9.4,14.45,4,2014,11.0,5.0
Fagner,42500,Corinthians,True,0.2,12.96,5,2014,18.0,5.0
Fagner,42500,Corinthians,True,-0.8,12.37,6,2014,21.0,5.0
Fagner,42500,Corinthians,True,0.6,12.21,7,2014,25.0,5.0
Fagner,42500,Corinthians,True,9.0,13.64,8,2014,28.0,5.0
Fagner,42500,Corinthians,True,5.4,13.49,9,2014,11.0,10.0
Fagner,42500,Corinthians,True,7.8,14.49,10,2014,17.0,7.0
Fagner,42500,Corinthians,True,3.4,13.89,11,2014,20.0,7.0
Fagner,42500,Corinthians,True,5.9,14.39,12,2014,27.0,7.0
Fagner,42500,Corinthians,True,-1.3,13.13,13,2014,3.0,8.0
Fagner,42500,Corinthians,True,3.3,13.78,15,2014,16.0,8.0
Fagner,42500,Corinthians,True,6.9,14.28,16,2014,21.0,8.0
Fagner,42500,Corinthians,True,2.7,13.86,17,2014,24.0,8.0
Fagner,42500,Corinthians,True,0.0,13.23,18,2014,31.0,8.0
Fagner,42500,Corinthians,True,4.5,13.84,19,2014,7.0,9.0
Fagner,42500,Corinthians,True,7.3,14.54,20,2014,11.0,9.0
Fagner,42500,Corinthians,True,-1.1,13.03,21,2014,14.0,9.0
Fagner,42500,Corinthians,True,0.6,13.04,23,2014,21.0,9.0
Fagner,42500,Corinthians,True,0.4,13.01,24,2014,24.0,9.0
Fagner,42500,Corinthians,True,-2.5,12.36,25,2014,28.0,9.0
Fagner,42500,Corinthians,True,3.5,13.32,26,2014,4.0,10.0
Fagner,42500,Corinthians,True,9.0,14.2,27,2014,8.0,10.0
Fagner,42500,Corinthians,True,6.2,13.88,28,2014,1.0,6.0
Fagner,42500,Corinthians,True,-0.1,12.95,29,2014,19.0,10.0
Fagner,42500,Corinthians,True,2.9,13.17,31,2014,25.0,10.0
Fagner,42500,Corinthians,True,3.2,13.28,32,2014,1.0,11.0
Fagner,42500,Corinthians,True,1.6,12.79,33,2014,9.0,11.0
Fagner,42500,Corinthians,True,1.1,12.9,34,2014,16.0,11.0
Fagner,42500,Corinthians,True,6.1,13.72,35,2014,19.0,11.0
Fagner,42500,Corinthians,True,10.3,14.55,36,2014,23.0,11.0
Fagner,42500,Corinthians,True,3.3,13.31,38,2014,6.0,12.0
Fagner,42500,Corinthians,True,9.9,20.52,1,2016,15.0,5.0
Fagner,42500,Corinthians,True,12.5,24.64,2,2016,22.0,5.0
Fagner,42500,Corinthians,True,14.1,26.94,3,2016,26.0,5.0
Fagner,42500,Corinthians,True,6.6,26.08,4,2016,29.0,5.0
Fagner,42500,Corinthians,True,9.1,26.79,5,2016,1.0,6.0
Fagner,42500,Corinthians,True,-5.3,23.14,6,2016,4.0,6.0
Fagner,42500,Corinthians,True,-4.0,22.52,7,2016,12.0,6.0
Fagner,42500,Corinthians,True,-1.1,22.13,8,2016,16.0,6.0
Fagner,42500,Corinthians,True,13.0,24.7,9,2016,19.0,6.0
Fagner,42500,Corinthians,True,5.2,23.56,10,2016,22.0,6.0
Fagner,42500,Corinthians,True,5.0,23.5,11,2016,25.0,6.0
Fagner,42500,Corinthians,True,4.8,23.23,12,2016,29.0,6.0
Fagner,42500,Corinthians,True,5.3,23.34,13,2016,3.0,7.0
Fagner,42500,Corinthians,True,11.8,24.75,14,2016,9.0,7.0
Fagner,42500,Corinthians,True,3.4,23.77,15,2016,17.0,7.0
Fagner,42500,Corinthians,True,6.2,23.97,17,2016,31.0,7.0
Fagner,42500,Corinthians,True,1.3,22.67,18,2016,3.0,8.0
Fagner,42500,Corinthians,True,0.5,22.93,19,2016,8.0,8.0
Fagner,42500,Corinthians,True,-0.6,22.51,21,2016,22.0,8.0
Fagner,42500,Corinthians,True,2.3,22.88,22,2016,27.0,8.0
Fagner,42500,Corinthians,True,4.2,22.77,24,2016,11.0,9.0
Fagner,42500,Corinthians,True,3.4,22.66,25,2016,14.0,9.0
Fagner,42500,Corinthians,True,4.3,22.78,27,2016,25.0,9.0
Fagner,42500,Corinthians,True,0.2,21.85,28,2016,1.0,10.0
Fagner,42500,Corinthians,True,5.3,22.3,31,2016,16.0,10.0
Fagner,42500,Corinthians,True,3.7,22.25,32,2016,23.0,10.0
Fagner,42500,Corinthians,True,3.4,22.17,33,2016,29.0,10.0
Fagner,42500,Corinthians,True,1.4,21.58,34,2016,5.0,11.0
Fagner,42500,Corinthians,True,-0.6,21.62,35,2016,16.0,11.0
Fagner,42500,Corinthians,True,4.4,21.9,36,2016,21.0,11.0
Fagner,42500,Corinthians,True,5.8,22.54,37,2016,26.0,11.0
Fagner,42500,Corinthians,True,7.3,22.4,38,2016,11.0,12.0
Fagner,42500,Corinthians,True,0.0,12.02,1,2017,13.0,5.0
Fagner,42500,Corinthians,True,5.0,11.77,4,2017,3.0,6.0
Fagner,42500,Corinthians,True,1.4,10.39,8,2017,18.0,6.0
Fagner,42500,Corinthians,True,14.4,13.19,9,2017,22.0,6.0
Fagner,42500,Corinthians,True,11.3,13.46,10,2017,25.0,6.0
Fagner,42500,Corinthians,True,1.3,11.91,11,2017,2.0,7.0
Fagner,42500,Corinthians,True,8.1,13.11,13,2017,12.0,7.0
Fagner,42500,Corinthians,True,-1.9,11.39,14,2017,15.0,7.0
Fagner,42500,Corinthians,True,5.0,12.3,15,2017,19.0,7.0
Fagner,42500,Corinthians,True,6.1,12.74,16,2017,23.0,7.0
Fagner,42500,Corinthians,True,4.0,12.3,17,2017,30.0,7.0
Fagner,42500,Corinthians,True,12.5,14.22,18,2017,2.0,8.0
Fagner,42500,Corinthians,True,8.6,13.67,19,2017,5.0,8.0
Fagner,42500,Corinthians,True,3.5,12.72,21,2017,19.0,8.0
Fagner,42500,Corinthians,True,5.0,13.18,22,2017,26.0,8.0
Fagner,42500,Corinthians,True,1.4,12.6,23,2017,10.0,9.0
Fagner,42500,Corinthians,True,8.3,13.8,24,2017,17.0,9.0
Fagner,42500,Corinthians,True,2.1,12.8,25,2017,24.0,9.0
Fagner,42500,Corinthians,True,0.5,12.63,26,2017,1.0,10.0
Fagner,42500,Corinthians,True,1.8,12.61,28,2017,15.0,10.0
Fagner,42500,Corinthians,True,3.1,12.75,29,2017,18.0,10.0
Fagner,42500,Corinthians,True,0.5,12.3,30,2017,23.0,10.0
Fagner,42500,Corinthians,True,3.9,12.72,31,2017,29.0,10.0
Fagner,42500,Corinthians,True,1.4,12.36,32,2017,5.0,11.0
Fagner,42500,Corinthians,True,6.3,13.23,33,2017,8.0,11.0
Fagner,42500,Corinthians,True,7.8,13.46,34,2017,11.0,11.0
Fagner,42500,Corinthians,True,10.5,14.1,35,2017,15.0,11.0
Fagner,42500,Corinthians,True,4.8,13.22,37,2017,26.0,11.0
Rhodolfo,42501,Grêmio,True,9.1,17.93,9,2014,1.0,6.0
Rhodolfo,42501,Grêmio,True,4.0,17.5,10,2014,16.0,7.0
Rhodolfo,42501,Grêmio,True,6.7,18.12,11,2014,19.0,7.0
Rhodolfo,42501,Grêmio,True,3.7,17.55,12,2014,27.0,7.0
Rhodolfo,42501,Grêmio,True,-0.6,16.73,13,2014,2.0,8.0
Rhodolfo,42501,Grêmio,True,-0.9,16.43,14,2014,10.0,8.0
Rhodolfo,42501,Grêmio,True,8.0,18.12,15,2014,17.0,8.0
Rhodolfo,42501,Grêmio,True,1.9,16.77,16,2014,21.0,8.0
Rhodolfo,42501,Grêmio,True,-0.7,16.44,17,2014,24.0,8.0
Rhodolfo,42501,Grêmio,True,3.7,17.03,18,2014,31.0,8.0
Rhodolfo,42501,Grêmio,True,5.0,17.09,19,2014,6.0,9.0
Rhodolfo,42501,Grêmio,True,5.7,17.39,20,2014,10.0,9.0
Rhodolfo,42501,Grêmio,True,5.4,17.34,21,2014,14.0,9.0
Rhodolfo,42501,Grêmio,True,6.3,17.59,22,2014,18.0,9.0
Rhodolfo,42501,Grêmio,True,4.5,17.22,23,2014,21.0,9.0
Rhodolfo,42501,Grêmio,True,7.4,17.92,24,2014,24.0,9.0
Rhodolfo,42501,Grêmio,True,5.6,17.66,25,2014,28.0,9.0
Rhodolfo,42501,Grêmio,True,-3.1,16.08,26,2014,4.0,10.0
Rhodolfo,42501,Grêmio,True,4.4,17.08,27,2014,8.0,10.0
Rhodolfo,42501,Grêmio,True,2.0,16.08,33,2014,9.0,11.0
Rhodolfo,42501,Grêmio,True,0.0,15.96,35,2014,20.0,11.0
Rhodolfo,42501,Grêmio,True,1.2,16.11,36,2014,23.0,11.0
Rhodolfo,42501,Grêmio,True,-0.2,15.64,38,2014,7.0,12.0
Rhodolfo,42501,Flamengo,True,1.2,6.55,9,2017,22.0,6.0
Rhodolfo,42501,Flamengo,True,9.2,8.68,10,2017,25.0,6.0
Rhodolfo,42501,Flamengo,True,4.6,8.41,11,2017,2.0,7.0
Rhodolfo,42501,Flamengo,True,4.5,8.7,12,2017,8.0,7.0
Rhodolfo,42501,Flamengo,True,2.2,7.85,19,2017,6.0,8.0
Rhodolfo,42501,Flamengo,True,-0.9,7.27,20,2017,13.0,8.0
Rhodolfo,42501,Flamengo,True,9.6,9.07,21,2017,19.0,8.0
Rhodolfo,42501,Flamengo,True,4.9,8.62,22,2017,27.0,8.0
Rhodolfo,42501,Flamengo,True,-0.1,7.79,23,2017,10.0,9.0
Rhodolfo,42501,Flamengo,True,4.9,8.65,24,2017,17.0,9.0
Rhodolfo,42501,Flamengo,True,7.0,9.14,25,2017,23.0,9.0
Rhodolfo,42501,Flamengo,True,1.4,8.37,26,2017,2.0,10.0
Rhodolfo,42501,Flamengo,True,3.6,8.49,30,2017,22.0,10.0
Rhodolfo,42501,Flamengo,True,4.7,8.66,31,2017,28.0,10.0
Rhodolfo,42501,Flamengo,True,2.8,8.43,32,2017,5.0,11.0
Rhodolfo,42501,Flamengo,True,2.5,8.42,33,2017,8.0,11.0
Rhodolfo,42501,Flamengo,True,1.3,8.15,34,2017,12.0,11.0
Rhodolfo,42501,Flamengo,True,3.7,8.6,35,2017,16.0,11.0
Rhodolfo,42501,Flamengo,True,1.9,8.31,36,2017,19.0,11.0
Júlio César,49673,Fluminense,True,-2.0,2.88,23,2016,7.0,9.0
Júlio César,49673,Fluminense,True,-4.0,2.39,24,2016,12.0,9.0
Júlio César,49673,Fluminense,True,-1.3,2.76,25,2016,15.0,9.0
Júlio César,49673,Fluminense,True,7.7,4.39,26,2016,18.0,9.0
Júlio César,49673,Fluminense,True,11.5,5.34,27,2016,25.0,9.0
Júlio César,49673,Fluminense,True,4.5,4.3,28,2016,1.0,10.0
Júlio César,49673,Fluminense,True,1.4,3.85,29,2016,5.0,10.0
Júlio César,49673,Fluminense,True,-1.0,3.26,31,2016,17.0,10.0
Júlio César,49673,Fluminense,True,2.5,3.83,33,2016,28.0,10.0
Júlio César,49673,Fluminense,True,-2.3,2.96,34,2016,6.0,11.0
Júlio César,49673,Fluminense,True,0.7,3.51,35,2016,15.0,11.0
Júlio César,49673,Fluminense,True,-1.5,3.03,36,2016,20.0,11.0
Júlio César,49673,Fluminense,True,-0.3,3.2,38,2016,11.0,12.0
Júlio César,49673,Fluminense,True,-2.4,4.61,4,2017,3.0,6.0
Júlio César,49673,Fluminense,True,-0.3,4.3,6,2017,10.0,6.0
Júlio César,49673,Fluminense,True,-1.3,3.84,7,2017,15.0,6.0
Júlio César,49673,Fluminense,True,-2.5,3.32,8,2017,18.0,6.0
Júlio César,49673,Fluminense,True,14.0,6.7,9,2017,21.0,6.0
Júlio César,49673,Fluminense,True,1.0,4.87,10,2017,25.0,6.0
Júlio César,49673,Fluminense,True,-2.8,4.04,11,2017,3.0,7.0
Júlio César,49673,Fluminense,True,4.0,5.23,12,2017,9.0,7.0
Júlio César,49673,Fluminense,True,3.7,5.34,13,2017,12.0,7.0
Júlio César,49673,Fluminense,True,5.0,5.75,14,2017,16.0,7.0
Júlio César,49673,Fluminense,True,-2.3,4.59,16,2017,23.0,7.0
Júlio César,49673,Fluminense,True,2.0,5.22,18,2017,2.0,8.0
Júlio César,49673,Fluminense,True,7.4,6.21,20,2017,14.0,8.0
Júlio César,49673,Fluminense,True,4.5,6.01,22,2017,26.0,8.0
Júlio César,49673,Fluminense,True,-1.1,5.09,23,2017,10.0,9.0
Júlio César,49673,Fluminense,True,-6.0,4.1,24,2017,17.0,9.0
Fabrício,49674,Internacional,True,4.4,12.42,1,2014,19.0,4.0
Fabrício,49674,Internacional,True,3.2,12.34,2,2014,27.0,4.0
Fabrício,49674,Internacional,True,-0.2,11.13,3,2014,4.0,5.0
Fabrício,49674,Internacional,True,1.9,11.26,4,2014,10.0,5.0
Fabrício,49674,Internacional,True,7.8,12.88,5,2014,18.0,5.0
Fabrício,49674,Internacional,True,-2.5,10.82,6,2014,21.0,5.0
Fabrício,49674,Internacional,True,9.8,12.51,8,2014,28.0,5.0
Fabrício,49674,Internacional,True,1.3,11.32,9,2014,1.0,6.0
Fabrício,49674,Internacional,True,4.7,12.2,10,2014,17.0,7.0
Fabrício,49674,Internacional,True,24.8,16.82,11,2014,20.0,7.0
Fabrício,49674,Internacional,True,2.6,13.4,12,2014,26.0,7.0
Fabrício,49674,Internacional,True,1.3,13.2,13,2014,3.0,8.0
Fabrício,49674,Internacional,True,7.8,14.49,14,2014,10.0,8.0
Fabrício,49674,Internacional,True,4.7,14.19,15,2014,16.0,8.0
Fabrício,49674,Internacional,True,-1.0,12.87,16,2014,20.0,8.0
Fabrício,49674,Internacional,True,2.7,13.66,17,2014,23.0,8.0
Fabrício,49674,Internacional,True,3.4,13.72,18,2014,30.0,8.0
Fabrício,49674,Internacional,True,0.7,13.06,19,2014,7.0,9.0
Fabrício,49674,Internacional,True,-3.1,12.31,20,2014,10.0,9.0
Fabrício,49674,Internacional,True,7.2,13.92,22,2014,17.0,9.0
Fabrício,49674,Internacional,True,5.6,13.68,23,2014,20.0,9.0
Fabrício,49674,Internacional,True,11.5,14.99,24,2014,24.0,9.0
Fabrício,49674,Internacional,True,-0.3,13.01,25,2014,28.0,9.0
Fabrício,49674,Internacional,True,2.1,13.36,26,2014,4.0,10.0
Fabrício,49674,Internacional,True,-1.5,12.52,27,2014,9.0,10.0
Fabrício,49674,Internacional,True,4.0,13.43,28,2014,12.0,10.0
Fabrício,49674,Internacional,True,-1.5,12.58,29,2014,19.0,10.0
Fabrício,49674,Internacional,True,1.5,12.96,30,2014,22.0,10.0
Fabrício,49674,Internacional,True,8.1,14.0,31,2014,25.0,10.0
Fabrício,49674,Internacional,True,5.4,13.7,32,2014,2.0,11.0
Fabrício,49674,Internacional,True,6.3,13.79,36,2014,22.0,11.0
Fabrício,49674,Internacional,True,3.9,13.47,37,2014,29.0,11.0
Fabrício,49674,Palmeiras,True,-1.5,6.53,5,2016,2.0,6.0
Fabrício,49674,Palmeiras,True,4.4,7.49,6,2016,5.0,6.0
Fabrício,49674,Palmeiras,True,0.0,6.56,9,2016,18.0,6.0
Fabrício,49674,Palmeiras,True,5.0,6.89,20,2016,14.0,8.0
Fabrício,49674,Palmeiras,True,-4.3,4.94,38,2016,11.0,12.0
Fabrício,49674,Atlético-PR,True,4.1,4.76,18,2017,3.0,8.0
Fabrício,49674,Atlético-PR,True,5.8,5.14,19,2017,6.0,8.0
Fabrício,49674,Atlético-PR,True,7.3,5.62,20,2017,13.0,8.0
Fabrício,49674,Atlético-PR,True,10.0,6.26,21,2017,20.0,8.0
Fabrício,49674,Atlético-PR,True,-1.6,4.49,22,2017,27.0,8.0
Fabrício,49674,Atlético-PR,True,7.2,6.04,23,2017,10.0,9.0
Fabrício,49674,Atlético-PR,True,-5.1,3.95,24,2017,17.0,9.0
Fabrício,49674,Atlético-PR,True,4.5,5.51,25,2017,23.0,9.0
Fabrício,49674,Atlético-PR,True,0.1,4.86,26,2017,1.0,10.0
Fabrício,49674,Atlético-PR,True,-2.7,4.32,27,2017,11.0,10.0
Fabrício,49674,Atlético-PR,True,1.1,4.8,29,2017,19.0,10.0
Fabrício,49674,Atlético-PR,True,1.2,4.82,30,2017,22.0,10.0
Fabrício,49674,Atlético-PR,True,6.5,5.71,31,2017,28.0,10.0
Fabrício,49674,Atlético-PR,True,-1.1,4.52,32,2017,5.0,11.0
Fabrício,49674,Atlético-PR,True,-1.1,4.48,33,2017,8.0,11.0
Fabrício,49674,Atlético-PR,True,8.8,6.13,34,2017,11.0,11.0
Fabrício,49674,Atlético-PR,True,1.8,5.09,35,2017,15.0,11.0
Fabrício,49674,Atlético-PR,True,14.7,7.36,36,2017,19.0,11.0
Fabrício,49674,Atlético-PR,True,-2.5,4.63,37,2017,26.0,11.0
Fabrício,49674,Atlético-PR,True,8.6,6.47,38,2017,3.0,12.0
Wilson,50284,Vitória,True,4.5,17.04,1,2014,19.0,4.0
Wilson,50284,Vitória,True,6.0,17.19,2,2014,27.0,4.0
Wilson,50284,Vitória,True,7.0,18.03,3,2014,3.0,5.0
Wilson,50284,Vitória,True,-2.6,16.13,5,2014,18.0,5.0
Wilson,50284,Vitória,True,-6.0,14.37,6,2014,22.0,5.0
Wilson,50284,Vitória,True,-2.5,14.02,7,2014,25.0,5.0
Wilson,50284,Vitória,True,16.7,17.55,8,2014,28.0,5.0
Wilson,50284,Vitória,True,-3.3,14.07,10,2014,17.0,7.0
Wilson,50284,Vitória,True,11.5,16.88,11,2014,20.0,7.0
Wilson,50284,Vitória,True,5.0,15.92,12,2014,26.0,7.0
Wilson,50284,Vitória,True,-2.0,14.63,13,2014,2.0,8.0
Wilson,50284,Vitória,True,-5.5,13.61,14,2014,10.0,8.0
Wilson,50284,Vitória,True,14.0,17.26,15,2014,17.0,8.0
Wilson,50284,Vitória,True,4.7,15.61,16,2014,20.0,8.0
Wilson,50284,Vitória,True,3.0,15.59,17,2014,24.0,8.0
Wilson,50284,Vitória,True,7.5,15.43,29,2014,19.0,10.0
Wilson,50284,Vitória,True,1.7,14.4,30,2014,22.0,10.0
Wilson,50284,Vitória,True,10.0,15.74,31,2014,25.0,10.0
Wilson,50284,Vitória,True,3.4,14.77,32,2014,1.0,11.0
Wilson,50284,Vitória,True,2.5,14.37,33,2014,9.0,11.0
Wilson,50284,Vitória,True,11.0,16.16,34,2014,16.0,11.0
Wilson,50284,Vitória,True,0.6,14.41,35,2014,19.0,11.0
Wilson,50284,Coritiba,True,5.0,7.35,1,2016,14.0,5.0
Wilson,50284,Coritiba,True,-4.0,5.35,2,2016,22.0,5.0
Wilson,50284,Coritiba,True,13.0,9.73,3,2016,25.0,5.0
Wilson,50284,Coritiba,True,-4.3,6.57,4,2016,29.0,5.0
Wilson,50284,Coritiba,True,7.0,8.74,5,2016,1.0,6.0
Wilson,50284,Coritiba,True,2.0,8.0,6,2016,4.0,6.0
Wilson,50284,Coritiba,True,5.0,8.87,7,2016,12.0,6.0
Wilson,50284,Coritiba,True,-1.0,7.71,8,2016,15.0,6.0
Wilson,50284,Coritiba,True,6.4,8.86,10,2016,23.0,6.0
Wilson,50284,Coritiba,True,11.0,10.17,11,2016,26.0,6.0
Wilson,50284,Coritiba,True,10.7,10.6,12,2016,29.0,6.0
Wilson,50284,Coritiba,True,13.4,11.69,13,2016,2.0,7.0
Wilson,50284,Coritiba,True,7.7,11.2,14,2016,9.0,7.0
Wilson,50284,Coritiba,True,8.0,11.42,16,2016,23.0,7.0
Wilson,50284,Coritiba,True,-6.0,8.57,18,2016,3.0,8.0
Wilson,50284,Coritiba,True,4.0,10.42,19,2016,7.0,8.0
Wilson,50284,Coritiba,True,17.0,13.23,22,2016,28.0,8.0
Wilson,50284,Coritiba,True,1.0,10.83,25,2016,14.0,9.0
Wilson,50284,Coritiba,True,7.4,11.98,26,2016,18.0,9.0
Wilson,50284,Coritiba,True,2.5,11.29,27,2016,24.0,9.0
Wilson,50284,Coritiba,True,5.2,11.72,28,2016,3.0,10.0
Wilson,50284,Coritiba,True,0.7,11.01,29,2016,6.0,10.0
Wilson,50284,Coritiba,True,-2.3,10.33,32,2016,23.0,10.0
Wilson,50284,Coritiba,True,21.0,14.5,33,2016,29.0,10.0
Wilson,50284,Coritiba,True,4.1,11.9,36,2016,20.0,11.0
Wilson,50284,Coritiba,True,7.4,11.09,4,2017,3.0,6.0
Wilson,50284,Coritiba,True,13.7,13.44,5,2017,7.0,6.0
Wilson,50284,Coritiba,True,2.0,11.81,6,2017,11.0,6.0
Wilson,50284,Coritiba,True,8.0,13.08,7,2017,15.0,6.0
Wilson,50284,Coritiba,True,5.2,12.92,8,2017,18.0,6.0
Wilson,50284,Coritiba,True,11.0,14.42,9,2017,22.0,6.0
Wilson,50284,Coritiba,True,10.1,14.9,10,2017,25.0,6.0
Wilson,50284,Coritiba,True,3.0,13.84,12,2017,10.0,7.0
Wilson,50284,Coritiba,True,1.0,13.42,13,2017,13.0,7.0
Wilson,50284,Coritiba,True,-4.0,12.32,14,2017,16.0,7.0
Wilson,50284,Coritiba,True,-2.0,12.13,15,2017,19.0,7.0
Wilson,50284,Coritiba,True,2.7,12.93,16,2017,22.0,7.0
Wilson,50284,Coritiba,True,6.0,13.37,17,2017,30.0,7.0
Wilson,50284,Coritiba,True,11.0,14.71,18,2017,3.0,8.0
Wilson,50284,Coritiba,True,-2.0,12.58,20,2017,12.0,8.0
Wilson,50284,Coritiba,True,8.2,14.09,21,2017,20.0,8.0
Wilson,50284,Coritiba,True,10.5,14.88,22,2017,28.0,8.0
Wilson,50284,Coritiba,True,7.0,14.5,23,2017,10.0,9.0
Wilson,50284,Coritiba,True,0.7,13.69,26,2017,30.0,9.0
Wilson,50284,Coritiba,True,0.0,13.49,27,2017,11.0,10.0
Wilson,50284,Coritiba,True,-1.5,13.01,28,2017,15.0,10.0
Wilson,50284,Coritiba,True,3.7,13.89,30,2017,21.0,10.0
Wilson,50284,Coritiba,True,16.4,16.02,31,2017,29.0,10.0
Wilson,50284,Coritiba,True,19.0,16.87,32,2017,4.0,11.0
Wilson,50284,Coritiba,True,-0.5,13.82,33,2017,9.0,11.0
Wilson,50284,Coritiba,True,10.4,15.55,35,2017,16.0,11.0
Wilson,50284,Coritiba,True,6.1,14.86,37,2017,26.0,11.0
Wilson,50284,Coritiba,True,11.4,15.77,38,2017,3.0,12.0
Guilherme,50294,Atlético-MG,True,0.7,10.38,1,2014,20.0,4.0
Guilherme,50294,Atlético-MG,True,0.1,8.21,2,2014,27.0,4.0
Guilherme,50294,Atlético-MG,True,-1.3,6.92,3,2014,4.0,5.0
Guilherme,50294,Atlético-MG,True,0.0,6.12,7,2014,25.0,5.0
Guilherme,50294,Atlético-MG,True,-0.6,5.66,8,2014,28.0,5.0
Guilherme,50294,Atlético-MG,True,0.4,5.76,9,2014,31.0,5.0
Guilherme,50294,Atlético-MG,True,-4.3,4.65,11,2014,19.0,7.0
Guilherme,50294,Atlético-MG,True,-0.8,5.01,12,2014,27.0,7.0
Guilherme,50294,Atlético-MG,True,1.7,5.45,13,2014,3.0,8.0
Guilherme,50294,Atlético-MG,True,0.8,5.29,14,2014,10.0,8.0
Guilherme,50294,Atlético-MG,True,-6.0,3.7,19,2014,7.0,9.0
Guilherme,50294,Atlético-MG,True,-0.3,4.47,21,2014,14.0,9.0
Guilherme,50294,Atlético-MG,True,16.1,7.58,22,2014,18.0,9.0
Guilherme,50294,Atlético-MG,True,1.0,5.18,23,2014,21.0,9.0
Guilherme,50294,Atlético-MG,True,5.5,6.06,24,2014,25.0,9.0
Guilherme,50294,Atlético-MG,True,8.5,6.75,25,2014,28.0,9.0
Guilherme,50294,Atlético-MG,True,-3.6,4.66,27,2014,9.0,10.0
Guilherme,50294,Atlético-MG,True,8.6,6.8,29,2014,18.0,10.0
Guilherme,50294,Atlético-MG,True,-0.9,5.21,30,2014,21.0,10.0
Guilherme,50294,Corinthians,True,1.8,13.09,1,2016,15.0,5.0
Guilherme,50294,Corinthians,True,7.3,14.01,2,2016,22.0,5.0
Guilherme,50294,Corinthians,True,10.3,15.94,3,2016,26.0,5.0
Guilherme,50294,Corinthians,True,3.5,15.06,4,2016,29.0,5.0
Guilherme,50294,Corinthians,True,2.7,14.79,5,2016,1.0,6.0
Guilherme,50294,Corinthians,True,-1.0,13.54,6,2016,4.0,6.0
Guilherme,50294,Corinthians,True,2.8,14.16,7,2016,12.0,6.0
Guilherme,50294,Corinthians,True,2.5,13.95,8,2016,16.0,6.0
Guilherme,50294,Corinthians,True,0.7,13.44,9,2016,19.0,6.0
Guilherme,50294,Corinthians,True,0.9,13.29,10,2016,22.0,6.0
Guilherme,50294,Corinthians,True,0.0,12.94,11,2016,25.0,6.0
Guilherme,50294,Corinthians,True,2.1,13.06,12,2016,29.0,6.0
Guilherme,50294,Corinthians,True,5.9,13.81,13,2016,3.0,7.0
Guilherme,50294,Corinthians,True,1.2,13.06,14,2016,9.0,7.0
Guilherme,50294,Corinthians,True,1.4,13.21,15,2016,17.0,7.0
Guilherme,50294,Corinthians,True,-0.6,12.6,16,2016,23.0,7.0
Guilherme,50294,Corinthians,True,-2.2,11.89,18,2016,3.0,8.0
Guilherme,50294,Corinthians,True,0.1,12.44,19,2016,8.0,8.0
Guilherme,50294,Corinthians,True,0.5,12.34,21,2016,22.0,8.0
Guilherme,50294,Corinthians,True,16.3,14.3,30,2016,12.0,10.0
Guilherme,50294,Corinthians,True,10.2,13.66,31,2016,16.0,10.0
Guilherme,50294,Corinthians,True,2.1,12.5,32,2016,23.0,10.0
Guilherme,50294,Corinthians,True,-0.4,11.86,34,2016,5.0,11.0
Guilherme,50294,Corinthians,True,5.7,12.68,38,2016,11.0,12.0
Guilherme,50294,Atlético-PR,True,-0.6,8.39,15,2017,20.0,7.0
Guilherme,50294,Atlético-PR,True,20.7,12.32,18,2017,3.0,8.0
Guilherme,50294,Atlético-PR,True,7.8,10.44,19,2017,6.0,8.0
Guilherme,50294,Atlético-PR,True,7.2,10.57,20,2017,13.0,8.0
Guilherme,50294,Atlético-PR,True,1.0,9.45,21,2017,20.0,8.0
Guilherme,50294,Atlético-PR,True,-1.4,9.08,22,2017,27.0,8.0
Guilherme,50294,Atlético-PR,True,-0.7,9.1,23,2017,10.0,9.0
Guilherme,50294,Atlético-PR,True,-1.3,8.79,25,2017,23.0,9.0
Guilherme,50294,Atlético-PR,True,-0.1,9.02,26,2017,1.0,10.0
Guilherme,50294,Atlético-PR,True,8.6,10.55,27,2017,11.0,10.0
